Date,Open,Close/Last,High,Low
11/14/2024,90100.6,87221.6,88463.7,87118.8
11/13/2024,87216,90015.6,90523.2,89375.1
11-12-2024,88474.4,86313.8,88533.4,86313.8
11-11-2024,81468,88728.2,89436.1,86742.6
11-10-2024,79079.2,81361.7,81792.4,80231.8
11-09-2024,76371.8,76383.3,76793.8,75732.5
11-08-2024,75849.1,76369.6,76629.3,76147
11-07-2024,74730.5,75901.8,76359.5,75599
11-06-2024,74457.1,74675.1,75995.3,74627.8
11-05-2024,68335.7,74552.9,74954.6,69323
11-04-2024,69038.4,68346,68489.7,67473.6
11-03-2024,68378.6,69121,69483.4,68257.5
11-02-2024,69660.6,68423,69383.6,67882.5
11-01-2024,69557.6,69671.2,69896.9,69478.7
10/31/2024,72551.6,69369.8,70445.2,68860.5
10/30/2024,72339.2,72354.7,72589.8,72043.8
10/29/2024,71181.8,72233.8,72772.6,72016.4
10/28/2024,67724.5,70943.7,71521,69753.2
10/27/2024,67279.1,67706.1,68102.9,67673.6
10/26/2024,66690.8,67032.2,67119.5,66924.6
10/25/2024,67995.5,66884.2,67007,66443.8
10/24/2024,67216.5,68017.3,68266.6,67832.2
10/23/2024,67074.9,67266.7,67588,66510.6
10/22/2024,67494,67342.3,67441.1,67134.3
10/21/2024,68936.7,67362.9,67684,66609.4
10/20/2024,68187.5,68883.8,69490.8,68599.2
10/19/2024,68448.7,68165.6,68444.7,67443.9
10/18/2024,67555.8,68498.7,68688.8,68306.6
10/17/2024,67604.5,67633.2,68201.3,67190.9
10/16/2024,67096.7,67656.3,67933.5,67416.8
10/15/2024,65392.1,67171.2,67557.2,66766.6
10/14/2024,64277.3,65448.3,66317.5,65379
10/13/2024,62703.2,64052.6,64186.6,62463.7
10-12-2024,62565.8,62707.2,63284.6,62680
10-11-2024,60612.4,62538,63037.9,62486.1
10-10-2024,60857.1,60659.6,60698.5,60080.6
10-09-2024,62389.1,60888.8,60947.5,60370.7
10-08-2024,62624.1,62369.5,62479.3,62010.1
10-07-2024,63529.7,62596.4,62802,62166.9
10-06-2024,61886.2,63510.8,63958.3,62670.2
10-05-2024,61861.7,61920.9,62145.7,61889.5
10-04-2024,60950.6,61931.3,62192.7,61705.7
10-03-2024,61463.2,60970,61269.6,60469.3
10-02-2024,61748.2,61336.2,61371.1,60544
10-01-2024,63722.2,61774.4,61877.5,60752.2
09/30/2024,64546.9,63686.5,63734.1,63007.7
09/29/2024,65817.3,64520.2,65607,64215.2
09/28/2024,65989,65756.2,65980.8,65654.8
09/27/2024,65373.5,66069.1,66232.5,65732.7
09/26/2024,63502.3,65355,65355,64839.2
09/25/2024,64456.8,63503.9,63537.2,62693.3
09/24/2024,63125.5,64401.6,64788.5,64018.9
09/23/2024,64350.8,63130,63394.4,62740.8
09/22/2024,63108.5,64414.3,64723.4,62650
09/21/2024,62889.9,63084.3,63441.2,62836.9
09/20/2024,63705.7,62952.5,63285.7,62829.2
09/19/2024,62116,63563.7,63563.7,62624.8
09/18/2024,60513.2,62087.1,62539.8,61596.5
09/17/2024,58056,60579.3,60755,59911.2
09/16/2024,58576.1,58111.1,58342.4,57630.2
09/15/2024,60160,58562,59204.3,58138.6
09/14/2024,60295,60145.7,60268.2,59994.1
09/13/2024,58053,60350.7,60609.4,60293.7
09-12-2024,57946.6,57907.8,58240.7,57882.8
09-11-2024,56926.3,58259.2,58445.7,57335.5
09-10-2024,56777.3,56777.6,57726.1,56704.8
09-09-2024,55119.8,56595.3,57059.9,56584.5
09-08-2024,54340.2,55184.9,55337.4,54740.2
09-07-2024,52865.6,54179,54819.2,53754.3
09-06-2024,56593.9,53836.6,54066.6,53754.3
09-05-2024,57123.4,56680.2,56844.8,55996.7
09-04-2024,56653.4,57118.7,58318.9,56956.4
09-03-2024,59109.7,56734.5,57929.8,55732.1
09-02-2024,57757.5,59131.2,59799.7,59046.8
09-01-2024,58526.1,57647,57736.6,57185.8
08/31/2024,59237.3,58604.2,59058.7,58289.1
08/30/2024,59036.3,59254.6,59447,59084
08/29/2024,59143.5,59076.9,59480.7,58923.6
08/28/2024,62764.5,59192.7,59649.3,58932.1
08/27/2024,62920.6,59309.4,59448.3,58932.1
08/26/2024,64118.4,62960,63201.4,62671
08/25/2024,64108.3,64095.5,64472.5,63812.9
08/24/2024,63635.4,64210.3,64458.9,63643.2
08/23/2024,60597,63817.1,64178,63643.2
08/22/2024,60552.2,60581.8,60922.2,60354.4
08/21/2024,59299.9,60445.6,61213.1,59815.8
08/20/2024,60604.6,59233.1,59512.4,58831.1
08/19/2024,58743.2,60587.7,60878.5,59382.1
08/18/2024,59340.4,58731.8,58760.8,58274.7
08/17/2024,59154.9,59515.1,60210.3,59395.3
08/16/2024,57892.4,59041.2,59387.4,58825.5
08/15/2024,58443.1,57900.2,58374.2,57129.1
08/14/2024,60966,58475.9,59047.2,58076.7
08/13/2024,59030.1,61064.2,61268.5,60437.2
08-12-2024,58511.4,58960.6,59908.7,58890
08-11-2024,61097.5,58554.6,59072.8,58283.4
08-10-2024,60441.2,61116.2,61361.6,60902.1
08-09-2024,61365.8,60507.3,61344.5,60322.5
08-08-2024,57079.9,61285.7,61712.3,60818.5
08-07-2024,56883.1,57209.1,57635.7,54786.9
08-06-2024,55682.9,56789.1,57260.5,55641.3
08-05-2024,53942.4,55701.4,56228.6,53998.2
08-04-2024,60731.1,54162.3,58291.4,52659.8
08-03-2024,61989,60379.5,62184.2,59914.6
08-02-2024,64598.8,61813.9,61847.5,60532.9
08-01-2024,63941.2,64471.7,65567.1,63697.1
07/31/2024,66070.9,64036.6,64827.6,63763.1
07/30/2024,66609.6,66047,66395.5,65912.2
07/29/2024,69350.6,66545.2,66868.2,65896.9
07/28/2024,67945.1,69349.9,69762,68178.7
07/27/2024,67802,68039.2,68279,67392.9
07/26/2024,67049.9,67792.4,68080.2,67647
07/25/2024,64113.7,67092,67438.5,65764.3
07/24/2024,66054.4,63991.8,65615.9,63914.4
07/23/2024,67649.9,66054.5,66105.3,65481.1
07/22/2024,67051.3,67486.8,68468.9,67484.7
07/21/2024,67292.3,67923.6,68468.9,67787.9
07/20/2024,66583.4,67192.6,67395.4,66977
07/19/2024,63814.4,66670.6,66825.6,66257.4
07/18/2024,64700.2,64290.3,64365,63326.1
07/17/2024,65621.9,64919.9,65040.1,63923.3
07/16/2024,64762.8,65758,66051.5,64975.5
07/15/2024,62653.1,64773.5,64953.4,64457.3
07/14/2024,59483.5,62704.3,62745.4,60678.8
07/13/2024,57813.8,59388.6,59837.8,59207.9
07-12-2024,56918,57861.7,57976.9,57770.6
07-11-2024,57566.6,56919.7,57563.2,56575.7
07-10-2024,58181.8,57454.5,58350.3,57095
07-09-2024,57167.8,58151,58152.7,57376.9
07-08-2024,55174.9,57200.8,57299.2,56306.3
07-07-2024,57969.3,55155.5,56017,54320
07-06-2024,56592.1,57860.7,58258.7,57860
07-05-2024,55226.5,56399.9,56975.7,56198
07-04-2024,59102.9,55337.8,57471.1,55109
07-03-2024,60957.5,59045.5,60463,58055.4
07-02-2024,63118.8,60947.2,62263.6,60756.9
07-01-2024,63426.4,63111.8,63257,62794
06/30/2024,60888.4,63434,63786.8,62583.4
06/29/2024,60738.1,60917.5,61061.8,60757.7
06/28/2024,61814.6,60745,60979.2,60382.8
06/27/2024,61006.2,61805.1,62175.4,61478
06/26/2024,61934.9,61028.5,61206.4,60786.4
06/25/2024,61299.1,61963.8,62469.4,61652.7
06/24/2024,62857.1,61376.3,61585.5,60262.2
06/23/2024,64420,62914.2,63357.1,62732.8
06/22/2024,64319.4,64460.6,64518.9,64261
06/21/2024,64512.9,64275.7,64335.6,63944
06/20/2024,65179,64696.4,65054.9,64638.5
06/19/2024,65464.7,65294.2,65706.4,64843.9
06/18/2024,65483.4,65430.8,65561.2,64843.9
06/17/2024,66231.8,65502.2,66571.2,64589.4
06/16/2024,66139.5,66290.6,66893,66243.9
06/15/2024,65735.1,66039.1,66446.4,65895.1
06/14/2024,66736.2,66235,66274.7,65976.2
06/13/2024,67455.8,66738.9,67018,66495.9
06-12-2024,67403.4,67322.9,68384.6,67014.5
06-11-2024,68456.9,67389.8,67577.8,66911.5
06-10-2024,69612.3,68320.5,69573.3,67969.3
06-09-2024,69259.7,69611.8,69798.1,69426
06-08-2024,69439.3,69275,69337.4,69136.7
06-07-2024,70990.7,69485.6,69514.7,69295.1
06-06-2024,71053.3,70979.2,70998,70668
06-05-2024,70838.6,71053.7,71237.8,70910.1
06-04-2024,69136.7,70873.9,71224.5,70433.2
06-03-2024,68408.1,69154.6,69361.6,68707.9
06-02-2024,67712.6,68441.3,68778.1,67616.8
06-01-2024,67715,67796.6,67893.3,67641.1
05/31/2024,68535.6,67715.5,67746.5,67449.6
05/30/2024,68093.5,68611.5,68705.8,68292.7
05/29/2024,68670.2,68144.4,68183,67462.6
05/28/2024,68392.8,67796,69560.7,67496.1
05/27/2024,68872.3,67914.3,69560.7,67795.6
05/26/2024,69073.2,68839.7,69283.6,68480.4
05/25/2024,68754.3,69124.7,69310.6,68849.1
05/24/2024,67876.9,68759.5,68889.9,68516.1
05/23/2024,69436.6,67910.7,68002,67635.1
05/22/2024,69952.2,69337,69594.4,69166.3
05/21/2024,71272.9,69917.4,70343.9,69829.5
05/20/2024,66676,71369.6,71872,70754.4
05/19/2024,67169.1,66680.9,66755.5,66076.5
05/18/2024,66951.7,67151.9,67284.6,66843.6
05/17/2024,65595.8,66930.2,67048.7,66752.3
05/16/2024,65984.6,65646.9,65834.2,65121.7
05/15/2024,61945.6,66032.2,66643.9,65817
05/14/2024,62479.7,61915.9,62018,61357.5
05/13/2024,61172.3,62403.7,63102.6,62386.1
05-12-2024,60929.7,61071.9,61790,60779
05-11-2024,60723.8,60905.6,61101.1,60806.6
05-10-2024,62916.1,60745.9,61076.9,60673.4
05-09-2024,61678.5,62864.3,63090.7,62669.2
05-08-2024,62895.6,61717.8,61773.6,61152
05-07-2024,63239.5,62945.3,62950,62166.2
05-06-2024,63875.3,63238.4,63955.5,62918.3
05-05-2024,63238,63816.5,64459.5,63722
05-04-2024,62710.5,63203.2,64143.8,62923.9
05-03-2024,59727.3,62703.2,63515.4,62599.1
05-02-2024,57131.4,57921.5,58560.2,56989.8
05-01-2024,60241.3,57526.5,58560.2,56989.8
04/30/2024,63646.4,60222.8,60827.5,59590.2
04/29/2024,62249.1,63650.4,64700.2,63142.8
04/28/2024,64016.8,62655,63331.8,62469.7
04/27/2024,63081.4,64057.3,64346.1,63457.9
04/26/2024,64370.4,63127.6,63916.7,62507.7
04/25/2024,64281,64366.3,64635,63927.7
04/24/2024,66597.6,64341.2,64728.3,63901.7
04/23/2024,66450,66615.3,66882.6,66396.6
04/22/2024,65711.6,66515.8,67180,66499.9
04/21/2024,65190.7,66003.1,66018.1,64527.5
04/20/2024,64377,64674.8,65375.6,63131.7
04/19/2024,61787.5,63899.8,64139.3,63131.7
04/18/2024,61657,61830.2,63480.5,59693.3
04/17/2024,63844.6,61995.9,62171.5,60970.8
04/16/2024,63401.8,63778.5,64289.5,63608.5
04/15/2024,65158.6,62919.1,63890,62802.5
04/14/2024,63085.6,65253.9,65875.2,64983.4
04/13/2024,66528.9,63152.3,64307.9,62174.7
04-12-2024,70985,66980.3,67133,65784.7
04-11-2024,70851.6,70856.7,70972.9,70005.4
04-10-2024,69231.1,69202.6,69574.9,67570
04-09-2024,71723.5,68721.1,71737.2,68615
04-08-2024,69451.6,71262.2,71737.2,70902.3
04-07-2024,69419.5,69393,69788.6,69110.5
04-06-2024,67797.7,69409.1,69739.7,68849.4
04-05-2024,67872.1,67740.6,68053.3,67467.2
04-04-2024,65749,67649.3,68692.2,67472.8
04-03-2024,66227.2,65674,66349,65541
04-02-2024,66712.8,66135.4,66135.4,64559
04-01-2024,71332,69828.9,71329.3,68175.9
03/31/2024,69918.6,70615.8,71329.3,70543.6
03/30/2024,69781,69926.6,70143.2,69576.6
03/29/2024,70446.8,69820,70158.9,69736.1
03/28/2024,69302.4,70447.1,70907,70315.6
03/27/2024,70382.1,69240.4,69913.7,68956.9
03/26/2024,70438.6,70443.3,70714.1,69839.3
03/25/2024,67322.5,70508.4,70603.1,69754.8
03/24/2024,63980.1,66979.5,67288.3,66395
03/23/2024,63570.4,64118.4,64684,63938.1
03/22/2024,65968.6,63389,64324.3,63074.9
03/21/2024,66746.4,65947.2,66133.9,65151.8
03/20/2024,61826.5,66467.4,68161.7,66463.6
03/19/2024,65860.5,62394,63397.2,61859.5
03/15/2024,73589.3,68361.4,72398.1,67105.8
03/14/2024,73257.1,68937.1,72398.1,67110.1
03/13/2024,72034.3,73237.7,73285.3,72530.5
03-12-2024,71606.2,72074.4,72193.5,71338.4
03-11-2024,68600.2,71670.1,72467.1,71519.9
03-10-2024,69169.7,68506.2,68966.1,67452.8
03-09-2024,68298.6,69484.5,69676.4,68250.3
03-08-2024,67152.1,68289.5,68343.7,67923.9
03-07-2024,65862.1,67072.9,67270.9,66787.8
08-10-2023,29610.8,29476.1,29489.8,29443.4
08-09-2023,29713.4,29579.8,29653.6,29562.4
08-08-2023,29189.1,29706.4,29882,29666
08-07-2023,29154.2,29199.3,29253.3,29137.7
08-06-2023,29058.7,29152.3,29215.2,29011.8
08-05-2023,29082.7,29056.4,29074.8,29032.3
08-04-2023,29155.9,29085.5,29139.3,29061.5
08-03-2023,29174.8,29142.2,29241.8,29109.1
08-02-2023,29627.2,29155.2,29266.1,29127.1
08-01-2023,28835.3,29671.7,30025.9,29660.5
07/31/2023,29418.7,28847.9,29343.1,28834.5
07/30/2023,29316.3,29437.3,29502.3,29264.9
07/29/2023,29258.9,29382.4,29400.1,29299
07/28/2023,29252.4,29371.9,29394.2,29299
07/27/2023,29405.9,29215.2,29294.4,29188.6
07/26/2023,29243.8,29436.8,29450.3,29307.9
07/25/2023,29107.9,29250.5,29394.4,29109.7
07/24/2023,29717.3,29116.7,29184.1,29058.7
07/23/2023,29847.4,29699,30098.2,29678.2
07/22/2023,29908.6,29854.3,29893.7,29735.7
07/21/2023,29898.5,29926,29986.8,29901.6
07/20/2023,29950,29910.6,29945.5,29741.7
07/19/2023,30059.5,29943.2,30044.8,29895.8
07/18/2023,30077.7,30070.6,30077.8,29842.3
07/17/2023,30314.2,30087.2,30242.4,30084.6
07/16/2023,30192,30306.6,30335.9,30197.2
07/15/2023,30297.1,30225.8,30333.9,30075.4
07/14/2023,31462.5,30323.5,30395.4,30246.9
07/13/2023,30298.2,31425.4,31602.6,31343.2
07-12-2023,30591.4,30285.9,30434.4,30279.7
07-11-2023,30482.5,30595.4,30654.3,30500.2
07-10-2023,30158,30466.5,30598.5,30367.8
07-09-2023,30289.6,30179.2,30242.4,29969.1
07-08-2023,30277.1,30312.4,30404.7,30252.1
07-07-2023,30138.6,30281,30379.9,30262.4
07-06-2023,30499.9,30114,30161,29757.4
07-05-2023,30834,30502.8,30559,30353.6
07-04-2023,31262.2,30849.8,30861.7,30756.3
07-03-2023,30756.8,31241.8,31326.5,31101.8
07-02-2023,30544.1,30779.8,30790.4,30594.4
07-01-2023,30424.4,30505,30650.1,30481.5
06/30/2023,30664,30393.8,30530.6,30377.6
06/29/2023,30175.2,30722.2,30858.1,30354.6
06/28/2023,30453.5,30151.9,30243.8,30051.3
06/27/2023,30371.6,30460.8,30703.4,30362.5
06/26/2023,30299.5,30370.1,30485.7,30231.3
06/25/2023,30752.1,30285.5,30543.1,30012.8
06/24/2023,30749.2,30768,30768,30474.1
06/23/2023,30010.7,30742.5,30793.8,30434.3
06/22/2023,30296.3,30013.6,30046.6,29822.6
06/21/2023,28710.4,30299.3,30497.8,29899
06/20/2023,26893.1,28724.6,28985.5,28270.5
06/19/2023,26391.3,26915.9,27152.7,26798.7
06/18/2023,26546.1,26411.3,26465.9,26295.1
06/17/2023,26258.4,26539.8,26543,26410.5
06/16/2023,25559.3,26262.8,26362.7,26183.5
06/15/2023,25061.9,25564.2,25591.9,25451.4
06/14/2023,25987,25083.1,25205.7,25040.9
06/13/2023,26058.4,25982.2,26051.2,25914.1
06-12-2023,25795,26083.8,26138.6,25824
06-11-2023,25730.4,25796.6,26006,25635
06-10-2023,26329.8,25742.6,25862.3,25728.2
06-09-2023,26490.7,26336.1,26525.1,26298.9
06-08-2023,26341.5,26495.3,26592,26326.7
06-07-2023,26909.2,26298.4,26470.6,26231.3
06-06-2023,25733,26892.5,27342,26730.6
06-05-2023,26845.4,25729.8,25791,25611.1
06-04-2023,27062.3,26859.9,27125.5,26817.4
06-03-2023,27146.2,27062.6,27096.7,26956.1
06-02-2023,27007.5,27141.6,27246,27114
06-01-2023,26781.7,26943.2,26980,26541.3
05/31/2023,27658.3,26777.9,27340.9,26662.3
05/30/2023,27835.5,27689.8,27825,27606.6
05/29/2023,27972.8,27830.7,27925.7,27605.5
05/28/2023,27188.4,28060.6,28431.2,28057.8
05/27/2023,26754.6,27161.9,27172.4,26788.5
05/26/2023,26436.6,26765.4,26775.2,26639
05/25/2023,26186.9,26438,26534.7,26384.4
05/24/2023,26785.5,26192.6,26381.8,25892.5
05/23/2023,27371.1,26759.1,27220.7,26686.4
05/22/2023,26645.8,27381.4,27414.3,26804.1
05/21/2023,27178.1,26650.7,26780.7,26546.1
05/20/2023,26867.7,27193,27257.1,27066.5
05/19/2023,26802.9,26867.4,26899.3,26831.3
05/18/2023,27352.9,26839.2,26914.8,26751.2
05/17/2023,27073.2,27358.6,27467,27296.5
05/16/2023,27083,27102.3,27215.1,26984.1
05/15/2023,27168.1,27115.5,27295.3,26881.9
05/14/2023,26868,27232.4,27284.3,26752.1
05/13/2023,26783.5,26845.8,26850.6,26609.9
05-12-2023,26636.6,26823.7,26974,26695.6
05-11-2023,27445,26615,27044,26559.2
05-10-2023,27691,27451.8,27607.4,27402.7
05-09-2023,27639.5,27692.2,27808.4,27627.2
05-08-2023,28203.9,27592.7,27745.6,27552.9
05-07-2023,28806.3,28184,28627.8,28056.2
05-06-2023,29357.3,28811.3,29122,28754.8
05-05-2023,29197.3,29357.6,29816.4,29353.1
05-04-2023,29100.2,29179.9,29490.5,28825.3
05-03-2023,28525.8,29027.6,29187,28956
05-02-2023,28040.2,28536.4,28682.7,28370.3
05-01-2023,28563.2,28020.7,28142.7,27928.2
04/30/2023,29179.8,28560.9,29329.6,28432.6
04/29/2023,29367.6,29193.7,29235.1,29095
04/28/2023,29420.1,29367.8,29400.8,29217.4
04/27/2023,28875,29405,29587.1,29334.2
04/26/2023,28311.6,29030,29414,28392.4
04/25/2023,27390.1,28336.5,28460.3,28258.5
04/24/2023,27734.5,27344.5,27576.2,27332.7
04/23/2023,27601.1,27746.2,27978.8,27434
04/22/2023,27234.7,27556.2,27815,27492.1
04/21/2023,28245.8,27334,27336.9,27165.7
04/20/2023,28848.1,28304.8,28353.4,28109.2
04/19/2023,30212.8,28846.4,28992.9,28606
04/18/2023,29450.7,30207.2,30408.4,30153.3
04/17/2023,29984.1,29477.7,29490,29149.2
04/16/2023,30254.2,29983.4,30312.2,29786.1
04/15/2023,30379.1,30260.9,30322.9,30134.6
04/14/2023,30695.1,30390,30586.5,30302.3
04/13/2023,30079.6,30706.5,30836.8,30327.6
04-12-2023,29931.1,30068.5,30153.7,29864.5
04-11-2023,30112.9,29921.3,30327.6,29851.1
04-10-2023,28280.7,30081.8,30375.1,29597.8
04-09-2023,28034.8,28285.6,28422.1,28264.7
04-08-2023,28027.6,28044.8,28086.2,27932.6
04-07-2023,28042.7,28013.4,28048.9,27863.8
04-06-2023,28136.1,28044.7,28102.5,27936.5
04-05-2023,28547.3,28074,28173.5,27903
04-04-2023,27860.6,28525.8,28744.4,28100.8
04-03-2023,27756.5,27878.4,27945.8,27668.9
04-02-2023,28476.1,27762.7,28194.7,27608.9
04-01-2023,28473.7,28466.3,28795.1,28285.6
03/31/2023,28172.9,28562,28795.1,28415.7
03/30/2023,28477,28169.1,28353.3,27927.5
03/29/2023,27369,28541.6,29160.4,28181.2
03/28/2023,26975,27351.2,27456.7,27249.8
03/27/2023,27900.5,26976.7,27170.1,26847.8
03/26/2023,27529.7,27914.5,28023.3,27795.3
03/25/2023,27612.8,27515.1,27638,27429.1
03/24/2023,28195.1,27575,27665.1,27432.2
03/23/2023,27343.1,28229.5,28374.5,28152.6
03/22/2023,28167.3,27367.1,27431.5,27144.6
03/21/2023,27788,28174.3,28246.4,27960.7
03/20/2023,27269.6,27762.7,27930.6,27679.9
03/19/2023,27110,27191.3,28050.6,27170.5
03/18/2023,27297,27172.8,27185.8,26914
03/17/2023,25602.5,27332.1,27659.1,27132.6
03/16/2023,24370.8,25681.5,25884.1,24900.1
03/15/2023,24838.3,24249,24432,24147.9
03/14/2023,24281.1,24727.5,25040.3,24331.5
03/13/2023,22193.1,24361.2,24453.5,23994.6
03-12-2023,20384,22234.7,22542.5,21904.3
03-11-2023,20347.7,20391.8,20507.2,20325.3
03-10-2023,19879.5,20345.9,20669.5,20142.8
03-09-2023,21738.1,19904.6,20362,19813.7
03-08-2023,22144.6,21737.3,21802.3,21682.8
03-07-2023,22478,22128.8,22274.3,22092.8
03-06-2023,22343.3,22464.8,22535.1,22384
03-05-2023,22449.4,22344.1,22494.8,22320.2
03-04-2023,22340.6,22439.3,22636.7,22213.5
03-03-2023,22378.5,22328.5,22390.3,22326.3
03-02-2023,23538.6,22352.6,23473.4,22051.9
03-01-2023,23797.2,23515.4,23780.5,23435.5
02/28/2023,23414.8,23801.1,23801.1,23025.3
02/27/2023,23491.5,23408.4,23543.6,23360.2
02/26/2023,23187.7,23474.6,23634.3,23440.9
02/25/2023,23124.5,23172,23249.6,23066
02/24/2023,23948.2,23107.5,23215.3,23051
02/23/2023,24518.1,23980,24123.4,23893.8
02/22/2023,24153.4,24455.8,24590.4,24127.6
02/21/2023,24902.1,24137.2,24474.3,23894.7
02/20/2023,24478.3,24877.8,25081.2,24785.1
02/19/2023,24714.4,24461.5,24534.8,23868.6
02/18/2023,24628.5,24690.9,24765.3,24623.6
02/17/2023,23806.8,24635.8,24772.4,24531.4
02/16/2023,24643.9,23765.6,23883.3,23373
02/15/2023,21696.7,22112,22198.5,22050.8
02/14/2023,21706.7,22111.1,22198.5,22050.8
02/13/2023,21834.9,21716,21808.1,21681.3
02-12-2023,21781.3,21831.9,21856.7,21656.9
02-11-2023,21688,21767.7,21879.4,21764.5
02-10-2023,21795.5,21682.7,21714.6,21605.3
02-09-2023,22566.2,21801.7,21933.6,21722.6
02-08-2023,23248.5,22574.3,23003.6,22425.6
02-07-2023,22881.9,23246.1,23425.1,23233
02-06-2023,22872.7,22872.6,22922,22748.2
02-05-2023,23343.1,23385.6,23423.4,23253.9
02-04-2023,23337.1,23360.1,23370,23253.9
02-03-2023,23513.8,23334.3,23461.2,23317.5
02-02-2023,23881.7,23525.8,23581.9,23418
02-01-2023,23136.1,23905.7,24207.2,23694.4
01/31/2023,22859.2,23128.5,23171.7,23031.9
01/30/2023,23715.6,22842.7,22900.6,22724.9
01/29/2023,22977.3,23338.2,23533.5,22973.3
01/28/2023,23093.1,23127.8,23456.4,22973.3
01/27/2023,22774.4,23096.9,23182.3,23048
01/26/2023,23124.4,22819.3,23072.1,22602.9
01/25/2023,22646.9,23174.5,23259.5,23055.2
01/24/2023,23073.6,22652.7,22714.2,22366.3
01/23/2023,22669.9,23087.1,23139.2,22878.9
01/22/2023,22756.9,22744,22802,22663.8
01/21/2023,22596.9,22840.4,22959.7,22634.3
01/20/2023,20992.6,22614.6,22724.8,22461.1
01/19/2023,20809.3,21053,21181,21018.6
01/18/2023,21273.2,20813.9,20858,20669.7
01/17/2023,21157.2,21286.3,21371.2,21136.4
01/16/2023,21151.8,21157.3,21289.6,20926.2
01/15/2023,20698.8,21147.6,21414.7,20802.1
01/14/2023,20894,20686.5,20996,20590.4
01/13/2023,18833.1,20913.7,21185.6,19898.6
01-12-2023,18217.3,18853.9,18882.8,18723.8
01-11-2023,17414,18220.2,18298.8,17915.5
01-10-2023,17218,17410.7,17499.1,17371.1
01-09-2023,17226.3,17216.1,17232.6,17151.7
01-08-2023,16935.2,17234.3,17244.2,17107.1
01-07-2023,16937.9,16936.1,16953.7,16913.8
01-06-2023,16822.1,16942.6,16979.6,16932.3
01-05-2023,16837.1,16818.3,16871.2,16804.9
01-04-2023,16861.3,16836.8,16875.1,16813.6
01-03-2023,16684.9,16875,16890.9,16656.5
01-02-2023,16634.2,16685.2,16704.7,16652.1
01-01-2023,16517.6,16638.3,16699.7,16551
12/31/2022,16550.1,16520.3,16557.2,16510.8
12/30/2022,16611.4,16544.8,16613.6,16543.1
12/29/2022,16568.5,16607.5,16644.4,16585
12/28/2022,16661.1,16571.1,16584.8,16496.6
12/27/2022,16891.7,16661.8,16737.1,16585.7
12/26/2022,16877.2,16884.8,16964,16844.9
12/25/2022,16826.1,16876.3,16914.2,16822
12/24/2022,16828.6,16819.6,16850.8,16816.2
12/23/2022,16839,16830.6,16845.8,16777.8
12/22/2022,16836.4,16830,16889,16774.1
12/21/2022,16794.4,16849.6,16858.3,16811.2
12/20/2022,16804,16810.9,16919.4,16798.1
12/19/2022,16711.7,16790.3,16849.4,16400.7
12/18/2022,16763,16728.7,16809.5,16642
12/17/2022,16706.3,16764.3,16797.3,16709.1
12/16/2022,17425.8,16715.5,16723.2,16587
12/15/2022,17726.9,17403,17427.3,17351.8
12/14/2022,17783.1,17693.6,17846.1,17600
12/13/2022,17151.3,17762.1,17834.3,17753.2
12-12-2022,16917.9,17163.6,17234.4,17123.4
12-11-2022,17153.9,16927.6,17093.2,16878.5
12-10-2022,17154,17170.7,17174.4,17123.3
12-09-2022,17201.5,17156.1,17164.2,17121.3
12-08-2022,16823.7,17193.2,17288.6,17192.9
12-07-2022,17040.1,16823,16881.5,16789
12-06-2022,16999.6,17020.4,17126.7,17015.1
12-05-2022,17374.9,17010.7,17097.4,16966.3
12-04-2022,17005.6,17255,17306.3,17080.9
12-03-2022,16934.5,17014,17132.6,17010.8
12-02-2022,16901.4,17013.2,17132.6,17012.9
12-01-2022,17147.5,16923.6,17039.7,16867.6
11/30/2022,16865.4,17140.9,17222.6,17099.8
11/29/2022,16283.4,16847,17061.1,16433.2
11/28/2022,16208.1,16462.9,16471.2,16100.1
11/27/2022,16526.7,16194.2,16481.4,16060.8
11/26/2022,16628.4,16556.4,16595.4,16450.1
11/25/2022,16385.8,16627.1,16686.3,16511.2
11/24/2022,16697.2,16399.2,16611.8,16399.2
11/23/2022,16501.4,16695.9,16785.6,16539.9
11/22/2022,15817.8,16508.8,16576.3,16162.3
11/21/2022,16147.7,15836.8,15937.1,15751.7
11/20/2022,16638.3,16711.8,16749.3,16670.4
11/18/2022,16691.2,16633.8,16846.3,16553
11/17/2022,16549.5,16691.2,16739.7,16425.8
11/16/2022,16882.7,16533.1,16993.4,16408.2
11/15/2022,16768.5,16916.5,16993.4,16775.2
11/14/2022,15989.4,16767.9,16880.2,16543.9
11/13/2022,16860.1,15943.1,16394.7,15898.6
11-12-2022,16756,16881.3,16946.5,16779.3
11-11-2022,17070.6,16789.3,17100.8,16779.4
11-10-2022,16492.6,17046.5,17679.4,16897.9
11-09-2022,18244.6,16396.8,16523.8,15799.3
11-08-2022,19667.3,18234.1,18583.8,18007.4
11-07-2022,20889.6,19676.9,20667.5,19576
11-06-2022,21229.2,20887,21055.4,20827.7
11-05-2022,21445.3,21242.5,21360.4,21206.8
11-04-2022,20325.8,21404.1,21464.7,21084.1
11-03-2022,20307.3,20319.9,20324.3,20184.6
11-02-2022,20520.6,20310.6,20337.1,20123.5
11-01-2022,20490.2,20535.6,20548.5,20416.4
10/31/2022,20519.1,20487,20581.7,20450.3
10/30/2022,20772.9,20515.2,20670,20438.4
10/29/2022,20755.3,20777,20836.9,20706.3
10/28/2022,20295,20749.1,20802.4,20561.9
